latitude,longitude
-2.608369,51.528578
-2.608953,51.528382
-2.609048,51.528337
-2.609143,51.52829
-2.609206,51.528233
-2.609255,51.528111
-2.609226,51.52804
-2.608925,51.52785
-2.608819,51.527788
-2.608584,51.52764
-2.608266,51.527348
-2.605591,51.525486
-2.601657,51.523888
-2.598409,51.525222
-2.598409,51.525222
-2.598367,51.525204
-2.598359,51.525203
-2.598342,51.525208
-2.598333,51.525212
-2.598323,51.525219
-2.597849,51.525452
-2.59784,51.525462
-2.597815,51.525477
-2.597801,51.525483
-2.597539,51.525778
-2.597471,51.525981
-2.597481,51.526022
-2.597476,51.526044
-2.597473,51.526041
-2.597522,51.52607
-2.597538,51.526078
-2.597663,51.52615
-2.597665,51.526151
-2.597645,51.526139
-2.597603,51.526119
-2.59739,51.52601
-2.597334,51.525984
-2.597529,51.526073
-2.597599,51.526105
-2.597652,51.52613
-2.59768,51.526144
-2.597733,51.526171
-2.597726,51.526163
-2.597706,51.526143
-2.597667,51.526106
-2.59765,51.526071
-2.597653,51.526039
-2.59767,51.526008
-2.597713,51.525977
-2.597822,51.525926
-2.598037,51.525858
-2.598018,51.525843
-2.597998,51.525827
-2.597979,51.525811
-2.597962,51.525798
-2.597947,51.525785
-2.597935,51.525771
-2.597921,51.525758
-2.597904,51.52575
-2.597802,51.525612
-2.598126,51.525398
-2.598126,51.525398
-2.598673,51.52506
-2.598642,51.524997
-2.598627,51.524934
-2.598583,51.524852
-2.598572,51.524803
-2.598477,51.524741
-2.609853,51.524345
-2.611333,51.524063
-2.613782,51.524528
-2.614505,51.524841
-2.616746,51.523378
-2.616919,51.523273
-2.617069,51.523132
-2.617177,51.523044
-2.617423,51.522969
-2.617541,51.522865
-2.617657,51.522752
-2.617696,51.522637
-2.617873,51.522484
-2.618015,51.522393
-2.618132,51.522274
-2.618264,51.522157
-2.618401,51.522049
-2.618538,51.521941
-2.618974,51.521596
-2.619121,51.521477
-2.619261,51.521362
-2.619392,51.521234
-2.619796,51.520848
-2.619937,51.520731
-2.620574,51.52015
-2.621635,51.519187
-2.621741,51.519092
-2.622078,51.518836
-2.622283,51.518614
-2.622432,51.51843
-2.62246,51.518359
-2.622465,51.518283
-2.62095,51.515493
-2.620567,51.514938
-2.620151,51.514316
-2.620095,51.514241
-2.619507,51.513361
-2.619466,51.51311
-2.619465,51.512326
-2.619566,51.512315
-2.619608,51.5123
-2.619584,51.512259
-2.619569,51.512227
-2.619465,51.512022
-2.61947,51.512003
-2.619493,51.511351
-2.619485,51.511294
-2.619478,51.511267
-2.619412,51.511123
-2.619346,51.511011
-2.619332,51.510989
-2.618857,51.510513
-2.6184,51.51
-2.616441,51.507683
-2.616028,51.502661
-2.61603,51.501965
-2.616761,51.499995
-2.616891,51.498018
-2.616909,51.498008
-2.616929,51.497974
-2.616997,51.497969
-2.61707,51.497962
-2.617126,51.49795
-2.617176,51.497935
-2.617232,51.497917
-2.617302,51.497894
-2.617361,51.497873
-2.617456,51.49784
-2.617533,51.497813
-2.617621,51.497781
-2.617697,51.497752
-2.617827,51.497705
-2.618813,51.497353
-2.618876,51.497318
-2.619103,51.497104
-2.621709,51.492154
-2.621624,51.49173
-2.619902,51.489576
-2.619753,51.489476
-2.618702,51.488971
-2.618727,51.488946
-2.618701,51.488948
-2.618687,51.488937
-2.618668,51.488924
-2.618648,51.488912
-2.618628,51.488901
-2.618607,51.488889
-2.618586,51.488877
-2.618568,51.488867
-2.618474,51.488812
-2.618459,51.488806
-2.618443,51.488799
-2.618425,51.488792
-2.618408,51.488785
-2.618391,51.488779
-2.618121,51.488634
-2.617831,51.488496
-2.617324,51.487951
-2.616955,51.487431
-2.616954,51.487418
-2.616971,51.48739
-2.616951,51.487369
-2.616774,51.48713
-2.616556,51.487005
-2.616523,51.486981
-2.616487,51.486944
-2.616452,51.486902
-2.616423,51.486861
-2.616392,51.486815
-2.616356,51.486765
-2.616341,51.486722
-2.616313,51.486679
-2.616284,51.486637
-2.616259,51.4866
-2.616104,51.486364
-2.616079,51.48633
-2.615711,51.485628
-2.615704,51.485608
-2.615699,51.485589
-2.615694,51.485569
-2.615689,51.485552
-2.615684,51.485537
-2.615678,51.485524
-2.615671,51.485512
-2.615665,51.485501
-2.615659,51.48549
-2.614675,51.485163
-2.614656,51.48516
-2.612887,51.484845
-2.612536,51.484158
-2.612546,51.48154
-2.612271,51.480813
-2.612157,51.480639
-2.611629,51.47984
-2.613167,51.479491
-2.613167,51.479491
-2.612786,51.479568
-2.612214,51.479585
-2.61201,51.479419
-2.611972,51.47933
-2.611959,51.479276
-2.611949,51.479122
-2.611965,51.4791
-2.611979,51.479119
-2.612005,51.479137
-2.612037,51.479149
-2.612063,51.47913
-2.612087,51.479127
-2.612104,51.479125
-2.612124,51.479124
-2.612147,51.479127
-2.612168,51.479128
-2.612189,51.479128
-2.612212,51.479129
-2.612234,51.479129
-2.612256,51.479129
-2.612294,51.479122
-2.61231,51.479112
-2.612326,51.479104
-2.612342,51.479097
-2.612358,51.479091
-2.612374,51.479084
-2.61239,51.479075
-2.612407,51.47907
-2.612427,51.479066
-2.612802,51.478963
-2.612802,51.478963
-2.612804,51.478963
-2.612799,51.478951
-2.612773,51.478917
-2.612565,51.478397
-2.609871,51.476265
-2.609863,51.476252
-2.609897,51.47624
-2.609906,51.476227
-2.609934,51.476181
-2.610942,51.473939
-2.610961,51.473887
-2.610997,51.47381
-2.61097,51.473737
-2.61129,51.473421
-2.611338,51.473365
-2.611389,51.473306
-2.61144,51.473248
-2.611466,51.473204
-2.611464,51.473168
-2.609187,51.471097
-2.6089,51.468906
-2.608346,51.468005
-2.607708,51.46721
-2.606542,51.465666
-2.605166,51.464428
-2.604855,51.464124
-2.603776,51.462746
-2.603403,51.462147
-2.603258,51.462106
-2.603147,51.462019
-2.603168,51.462037
-2.603081,51.461968
-2.602984,51.461891
-2.602437,51.461286
-2.602359,51.461236
-2.602282,51.46118
-2.602188,51.461113
-2.602115,51.461074
-2.600137,51.458988
-2.599716,51.458587
-2.598469,51.457523
-2.598393,51.457465
-2.598304,51.457429
-2.598224,51.457403
-2.598201,51.4574
-2.598196,51.4574
-2.598191,51.457399
-2.598187,51.457398
-2.598186,51.457398
-2.598187,51.457398
-2.598197,51.457402
-2.598236,51.45713
-2.598294,51.457107
-2.598356,51.45708
-2.601507,51.455502
-2.6019,51.455473
-2.602761,51.455605
-2.602943,51.455623
-2.607154,51.456104
-2.607333,51.456119
-2.607386,51.456102
-2.607563,51.456086
-2.607965,51.456548
-2.607973,51.456548
-2.607362,51.456588
-2.606745,51.456628
-2.606117,51.456526
-2.605669,51.456793
-2.605416,51.456998
-2.60528,51.457182
-2.604811,51.457505
-2.604728,51.457563
-2.604638,51.457623
-2.604344,51.457788
-2.604248,51.457834
-2.604167,51.45787
-2.604096,51.457901
-2.604038,51.457926
-2.603995,51.457942
-2.603978,51.457948
-2.603957,51.457954
-2.603922,51.457964
-2.603717,51.457368
-2.603621,51.457163
-2.603621,51.457163
-2.6036,51.457121
-2.603369,51.456788
-2.60333,51.456727
-2.602791,51.456268
-2.602559,51.456198
-2.602363,51.456166
-2.602199,51.456153
-2.601625,51.456134
-2.60149,51.456149
-2.600864,51.456402
-2.600693,51.456501
-2.600648,51.456537
-2.600626,51.456574
-2.600644,51.456628
-2.600644,51.456628
-2.600718,51.45656
-2.600675,51.456578
-2.600826,51.456519
-2.600872,51.456497
-2.601313,51.456208
-2.6015,51.456166
-2.601944,51.456166
-2.602002,51.456164
-2.602126,51.456151
-2.602313,51.456128
-2.602388,51.456139
-2.6024,51.45621
-2.602415,51.456216
-2.602436,51.456214
-2.602458,51.456214
-2.60248,51.456218
-2.602504,51.456222
-2.602529,51.456227
-2.602555,51.456232
-2.602578,51.456243
-2.602593,51.456256
-2.602609,51.456271
-2.602623,51.456278
-2.60264,51.456279
-2.602657,51.456278
-2.60327,51.456464
-2.603285,51.456479
-2.6033,51.456494
-2.603306,51.456512
-2.603299,51.456532
-2.603293,51.45655
-2.603289,51.456567
-2.603475,51.456887
-2.603547,51.456994
-2.603547,51.456994
-2.603603,51.457076
-2.603501,51.457137
-2.603498,51.45719
-2.602037,51.455761
-2.601704,51.455431
-2.601599,51.455405
-2.601439,51.455409
-2.600964,51.455514
-2.600882,51.455532
-2.600767,51.455498
-2.599293,51.455804
-2.598789,51.455948
-2.598705,51.455986
-2.598674,51.456024
-2.598562,51.456091
-2.598519,51.456124
-2.598478,51.456157
-2.598434,51.45619
-2.598394,51.456224
-2.598346,51.456253
-2.598322,51.45629
-2.598279,51.456323
-2.59826,51.456343
-2.598215,51.456356
-2.600581,51.4593
-2.601379,51.460407
-2.601848,51.460853
-2.604,51.463106
-2.604668,51.463938
-2.606353,51.465519
-2.606573,51.465644
-2.606611,51.465684
-2.606672,51.465756
-2.606743,51.465846
-2.607313,51.466581
-2.607385,51.466675
-2.607442,51.466747
-2.607504,51.466826
-2.607553,51.466888
-2.60761,51.46696
-2.607656,51.467018
-2.607774,51.467163
-2.607851,51.46722
-2.607884,51.467294
-2.607914,51.467372
-2.607972,51.467443
-2.608008,51.4675
-2.608055,51.46757
-2.608604,51.468403
-2.608645,51.468466
-2.608682,51.468562
-2.609194,51.470603
-2.609156,51.471469
-2.609233,51.471999
-2.610812,51.473964
-2.609842,51.47626
-2.60962,51.477809
-2.610641,51.478209
-2.610875,51.478298
-2.61182,51.478984
-2.612172,51.479083
-2.612214,51.479088
-2.612622,51.479029
-2.612699,51.479021
-2.612762,51.479015
-2.612796,51.479011
-2.612835,51.479008
-2.61286,51.479005
-2.612897,51.479002
-2.612937,51.478998
-2.612992,51.478992
-2.61305,51.478987
-2.613106,51.478981
-2.613159,51.478976
-2.613211,51.478971
-2.613254,51.478967
-2.613292,51.478964
-2.613328,51.478963
-2.613371,51.478966
-2.61342,51.478988
-2.613464,51.478989
-2.613507,51.478986
-2.613549,51.478982
-2.613591,51.47898
-2.613642,51.478952
-2.613792,51.47896
-2.613794,51.47896
-2.613802,51.47896
-2.613852,51.478963
-2.613985,51.478965
-2.613985,51.478965
-2.613988,51.478966
-2.614358,51.479109
-2.61435,51.479202
-2.614308,51.479252
-2.614224,51.479297
-2.613902,51.479385
-2.613589,51.479456
-2.613555,51.479461
-2.61324,51.47938
-2.613161,51.479422
-2.613154,51.479435
-2.613145,51.479447
-2.613136,51.479459
-2.613112,51.47948
-2.613098,51.479489
-2.613088,51.479491
-2.61308,51.479493
-2.613167,51.479491
-2.613167,51.479491
-2.61191,51.479795
-2.611414,51.479956
-2.611244,51.479958
-2.608252,51.479772
-2.606871,51.479485
-2.606306,51.479719
-2.605382,51.480453
-2.605363,51.480526
-2.605324,51.480601
-2.605133,51.480784
-2.605106,51.48081
-2.604994,51.480929
-2.604907,51.480985
-2.60473,51.481136
-2.604589,51.48123
-2.604526,51.481291
-2.604408,51.481384
-2.60414,51.481509
-2.604108,51.481527
-2.604095,51.481541
-2.604081,51.481548
-2.60407,51.481554
-2.604046,51.481569
-2.601711,51.482381
-2.600124,51.482959
-2.597192,51.48446
-2.596731,51.48471
-2.592361,51.486769
-2.592094,51.487047
-2.590903,51.488538
-2.589589,51.488785
-2.588375,51.489307
-2.588287,51.489339
-2.587236,51.489854
-2.587148,51.489902
-2.58706,51.489951
-2.586976,51.489993
-2.586897,51.490029
-2.586826,51.490068
-2.586761,51.490109
-2.585522,51.490777
-2.585452,51.490812
-2.585267,51.49089
-2.584766,51.491321
-2.582969,51.493154
-2.582183,51.494354
-2.582013,51.494708
-2.581152,51.49642
-2.580732,51.497074
-2.580098,51.497808
-2.579308,51.498452
-2.579045,51.499618
-2.579135,51.500073
-2.579404,51.501687
-2.579538,51.501714
-2.579506,51.501764
-2.579503,51.501774
-2.579465,51.501808
-2.578476,51.50331
-2.578426,51.503362
-2.576803,51.506126
-2.576772,51.506374
-2.57632,51.508112
-2.576198,51.508378
-2.575687,51.508717
-2.574902,51.50927
-2.574564,51.50956
-2.572026,51.516482
-2.571955,51.516636
-2.57185,51.516732
-2.571484,51.517112
-2.571439,51.517202
-2.571401,51.517291
-2.57137,51.517369
-2.571339,51.517448
-2.571267,51.517729
-2.571094,51.518425
-2.571081,51.519743
-2.571096,51.521307
-2.572366,51.523108
-2.572336,51.525397
-2.572082,51.525949
-2.572099,51.526074
-2.57242,51.526571
-2.57227,51.526631
-2.572153,51.526631
-2.571516,51.526923
-2.57137,51.527149
-2.570254,51.52917
-2.570236,51.529285
-2.570223,51.529381
-2.570175,51.529439
-2.569984,51.53028
-2.569909,51.530517
-2.570072,51.532203
-2.570443,51.532312
-2.570461,51.53233
-2.570451,51.532335
-2.57047,51.532342
-2.57169,51.53367
-2.571911,51.53382
-2.575309,51.535721
-2.575982,51.535991
-2.576324,51.536153
-2.577161,51.536648
-2.575052,51.538775
-2.574438,51.539602
-2.574468,51.539681
-2.574843,51.540161
-2.575197,51.540067
-2.575277,51.540039
-2.575609,51.539925
-2.577826,51.54006
-2.578157,51.541844
-2.577867,51.542929
-2.577735,51.543249
-2.577735,51.543249
-2.577761,51.543138
-2.577857,51.543215
-2.577814,51.543205
-2.577537,51.543269
-2.577487,51.543279
-2.577593,51.54326
-2.577616,51.543248
-2.577835,51.542912
-2.577279,51.542892
-2.576682,51.54288
-2.576554,51.542878
-2.576013,51.542915
-2.575312,51.543022
-2.575016,51.543083
-2.574812,51.543169
-2.574718,51.543223
-2.574756,51.543196
-2.57484,51.543164
-2.574844,51.543169
-2.574824,51.543186
-2.574798,51.5432
-2.574749,51.543224
-2.574727,51.543236
-2.574571,51.543305
-2.574553,51.543312
-2.574414,51.543361
-2.574107,51.543421
-2.574088,51.543416
-2.574068,51.543411
-2.574048,51.543407
-2.574028,51.543404
-2.574008,51.543401
-2.573987,51.543397
-2.573966,51.543395
-2.573943,51.543394
-2.573921,51.543392
-2.573901,51.54339
-2.573882,51.543387
-2.573867,51.543382
-2.573855,51.543376
-2.572736,51.543099
-2.572308,51.542746
-2.572182,51.542653
-2.572142,51.542651
-2.572224,51.542576
-2.572224,51.542576
-2.572287,51.542493
-2.57256,51.54239
-2.573383,51.542177
-2.575059,51.541612
-2.575244,51.541549
-2.575605,51.541442
-2.575695,51.541418
-2.575727,51.541402
-2.575755,51.541393
-2.575796,51.541374
-2.575813,51.541361
-2.576171,51.541114
-2.576376,51.541064
-2.57693,51.540875
-2.577355,51.5409
-2.577672,51.540981
-2.577846,51.541054
-2.577911,51.541094
-2.578335,51.541566
-2.578296,51.541692
-2.578202,51.541804
-2.578047,51.541903
-2.577825,51.541999
-2.577569,51.542077
-2.577163,51.542185
-2.577166,51.542199
-2.577173,51.542214
-2.577179,51.542232
-2.577194,51.54225
-2.577209,51.542271
-2.577284,51.542336
-2.577304,51.542348
-2.577429,51.542428
-2.577695,51.542887
-2.577691,51.542903
-2.577687,51.542916
-2.577683,51.542929
-2.577677,51.542939
-2.577669,51.54295
-2.57766,51.542959
-2.577773,51.543127
-2.5778,51.543153
-2.577812,51.543169
-2.577735,51.543249
-2.577735,51.543249
-2.57779,51.542096
-2.578262,51.541169
-2.577313,51.537153
-2.577288,51.537087
-2.577367,51.537037
-2.577546,51.537173
-2.577571,51.537111
-2.577699,51.536821
-2.577661,51.53678
-2.577644,51.536766
-2.577623,51.53675
-2.575009,51.535642
-2.574932,51.535611
-2.57221,51.534068
-2.570509,51.532837
-2.570157,51.532654
-2.569313,51.531532
-2.569304,51.531256
-2.569822,51.529799
-2.570325,51.528398
-2.570365,51.528351
-2.57034,51.528227
-2.570359,51.528178
-2.571392,51.526698
-2.571703,51.524839
-2.571105,51.522774
-2.572458,51.514169
-2.572497,51.514162
-2.572541,51.514143
-2.572586,51.514118
-2.572656,51.514089
-2.573037,51.513992
-2.573292,51.513851
-2.574202,51.513046
-2.574497,51.512615
-2.574123,51.511165
-2.574045,51.510845
-2.573922,51.510231
-2.573968,51.510077
-2.575151,51.50867
-2.576703,51.506108
-2.577355,51.505032
-2.577401,51.505001
-2.577314,51.504948
-2.578016,51.503598
-2.579296,51.501889
-2.578978,51.500329
-2.578912,51.500154
-2.578872,51.499079
-2.579691,51.497954
-2.580356,51.49754
-2.580475,51.497441
-2.58069,51.497167
-2.580688,51.497075
-2.580686,51.497075
-2.580686,51.497075
-2.580686,51.497075
-2.580685,51.497075
-2.580726,51.497066
-2.581913,51.494493
-2.581913,51.494493
-2.58255,51.493706
-2.582572,51.493685
-2.582526,51.493742
-2.582554,51.493736
-2.582948,51.493135
-2.582991,51.493094
-2.583007,51.493033
-2.583728,51.492297
-2.585222,51.490986
-2.586834,51.490307
-2.587473,51.489929
-2.590462,51.488747
-2.59075,51.488587
-2.59171,51.487251
-2.591736,51.487226
-2.592086,51.486818
-2.592266,51.486701
-2.592322,51.486658
-2.592386,51.48662
-2.592465,51.486575
-2.59253,51.486538
-2.592599,51.486498
-2.592939,51.486325
-2.593428,51.48614
-2.596014,51.485114
-2.596286,51.484957
-2.596594,51.484784
-2.599324,51.483423
-2.600045,51.483062
-2.602362,51.482133
-2.602676,51.482003
-2.604831,51.480965
-2.605083,51.480809
-2.606924,51.47909
-2.607203,51.478826
-2.6076,51.478516
-2.607601,51.478493
-2.607596,51.478483
-2.607562,51.478562
-2.607574,51.478507
-2.607309,51.478576
-2.609098,51.479179
-2.610268,51.479606
-2.610328,51.479627
-2.612303,51.479641
-2.612921,51.47955
-2.613167,51.479491
-2.613167,51.479491
-2.615259,51.479339
-2.616065,51.479596
-2.616087,51.479595
-2.61611,51.479603
-2.616133,51.479591
-2.616156,51.479574
-2.616168,51.479558
-2.616174,51.479539
-2.616202,51.479529
-2.616233,51.479526
-2.616268,51.47952
-2.616298,51.479514
-2.619725,51.489403
-2.61975,51.489456
-2.621939,51.492922
-2.62194,51.492957
-2.621945,51.492957
-2.6219,51.493679
-2.621896,51.493739
-2.621896,51.493742
-2.621894,51.493772
-2.621907,51.494039
-2.62193,51.494059
-2.621948,51.494084
-2.62195,51.494105
-2.621954,51.494129
-2.621955,51.494151
-2.621956,51.494172
-2.621956,51.494183
-2.621955,51.494182
-2.621921,51.494232
-2.621669,51.494592
-2.621477,51.495107
-2.621454,51.49515
-2.621428,51.495231
-2.621249,51.495765
-2.621242,51.495864
-2.621292,51.49601
-2.621277,51.495999
-2.621261,51.495982
-2.621247,51.495961
-2.621225,51.495939
-2.621202,51.495963
-2.616702,51.498275
-2.616441,51.501322
-2.616031,51.506183
-2.615981,51.506096
-2.616138,51.506403
-2.61621,51.506574
-2.616239,51.506689
-2.616305,51.506847
-2.616356,51.507001
-2.616398,51.507153
-2.616479,51.507323
-2.616548,51.507445
-2.616598,51.507577
-2.616669,51.507706
-2.616731,51.507833
-2.616799,51.507967
-2.616868,51.508097
-2.61702,51.508413
-2.617073,51.50849
-2.617115,51.508566
-2.617208,51.508658
-2.617256,51.508705
-2.617272,51.508731
-2.617286,51.50875
-2.617292,51.508754
-2.618018,51.509588
-2.618702,51.510694
-2.615406,51.524297
-2.615142,51.524537
-2.610551,51.52788
-2.610521,51.527887
-2.610563,51.527968
-2.610562,51.527995
-2.610567,51.52803
-2.610577,51.528112
-2.610617,51.528191
-2.61064,51.528289
-2.610642,51.528355
-2.61068,51.528408
-2.610704,51.528468
-2.610728,51.528536
-2.610751,51.528592
-2.610759,51.528649
-2.610751,51.5288
-2.610739,51.528855
-2.605873,51.529689
-2.604889,51.529801
-2.604644,51.529831
-2.600087,51.530832
-2.569189,51.547187
-2.569214,51.547197
-2.569228,51.547191
-2.569221,51.547201
-2.569221,51.547201
-2.567691,51.547108
-2.567436,51.543537
-2.567404,51.543063
-2.567808,51.543692
-2.569849,51.543586
-2.570793,51.543509
-2.576259,51.542963
-2.577111,51.542903
-2.577735,51.543249
-2.577735,51.543249
-2.576216,51.542858
-2.570792,51.543349
-2.568824,51.544046
-2.568621,51.543878
-2.568559,51.543806
-2.568492,51.543749
-2.568458,51.543703
-2.568437,51.543676
-2.568407,51.543637
-2.568371,51.54357
-2.568368,51.543562
-2.568314,51.543478
-2.563914,51.543145
-2.562577,51.543034
-2.561494,51.54283
-2.560806,51.542706
-2.560329,51.542552
-2.560203,51.542511
-2.547338,51.536375
-2.547179,51.536265
-2.547132,51.536237
-2.547106,51.536201
-2.547095,51.536186
-2.546931,51.535895
-2.546905,51.535848
-2.546868,51.535784
-2.546836,51.535727
-2.546794,51.535654
-2.546442,51.535121
-2.546411,51.535093
-2.546346,51.535045
-2.546279,51.535
-2.54617,51.534955
-2.546086,51.534914
-2.549315,51.533987
-2.548831,51.534195
-2.548831,51.534195
-2.560181,51.542506
-2.560406,51.542563
-2.566114,51.543211
-2.565974,51.54321
-2.565994,51.54321
-2.566,51.54321
-2.566004,51.54321
-2.569635,51.543455
-2.569772,51.543418
-2.569891,51.54337
-2.569987,51.543311
-2.570077,51.543238
-2.570158,51.543173
-2.570263,51.54315
-2.570391,51.543146
-2.570571,51.543366
-2.575002,51.543219
-2.577735,51.543249
-2.577735,51.543249
-2.57837,51.543093
-2.578567,51.541857
-2.578554,51.541753
-2.571813,51.541384
-2.571611,51.541533
-2.571585,51.541513
-2.571512,51.541541
-2.571494,51.541549
-2.571475,51.541554
-2.571455,51.54156
-2.571433,51.541564
-2.571409,51.541566
-2.571384,51.541568
-2.571359,51.541569
-2.571334,51.54157
-2.570788,51.541659
-2.570743,51.541673
-2.570085,51.542219
-2.570135,51.5429
-2.568073,51.546464
-2.56821,51.546483
-2.570434,51.546093
-2.574401,51.544897
-2.574622,51.544825
-2.574855,51.544731
-2.575038,51.544669
-2.575844,51.544397
-2.57644,51.544181
-2.614045,51.52608
-2.614281,51.525754
-2.614645,51.525354
-2.614672,51.525251
-2.614727,51.525156
-2.61472,51.525118
-2.614716,51.525098
-2.614707,51.525071
-2.617166,51.523236
-2.617282,51.52311
-2.617554,51.522855
-2.617684,51.522732
-2.617823,51.52262
-2.619632,51.513283
-2.619637,51.513271
-2.619638,51.513244
-2.619637,51.513205
-2.619635,51.513169
-2.619632,51.513124
-2.619794,51.512544
-2.619753,51.512517
-2.619382,51.511653
-2.619014,51.511082
-2.618947,51.510957
-2.617199,51.508811
-2.616546,51.507959
-2.615757,51.502115
-2.615981,51.501891
-2.616694,51.500213
-2.616759,51.500055
-2.616909,51.499595
-2.616969,51.499386
-2.616313,51.498407
-2.615479,51.485028
-2.615492,51.485005
-2.615504,51.484999
-2.616473,51.481746
-2.616499,51.481645
-2.616521,51.481522
-2.616531,51.481397
-2.616525,51.481288
-2.614312,51.479887
-2.613167,51.479491
-2.613167,51.479491
-2.613267,51.47947
-2.613259,51.479475
-2.612833,51.479563
-2.611491,51.479891
-2.611414,51.479908
-2.611376,51.479926
-2.608085,51.478641
-2.607951,51.478524
-2.609274,51.471103
-2.609328,51.470734
-2.609423,51.470593
-2.609524,51.470589
-2.60962,51.470558
-2.609703,51.470531
-2.609725,51.468721
-2.611612,51.466996
-2.610131,51.464814
-2.60866,51.46034
-2.608621,51.460102
-2.608052,51.45712
-2.608038,51.457012
-2.60788,51.456949
-2.607013,51.456657
-2.606711,51.456524
-2.606541,51.456444
-2.606255,51.456287
-2.606178,51.456196
-2.60617,51.456144
-2.607071,51.456117
-2.607147,51.456089
-2.607193,51.456055
-2.607266,51.456033
-2.607353,51.45602
-2.607439,51.456007
-2.607522,51.456014
-2.607641,51.456
-2.608693,51.454113
-2.60828,51.452038
-2.60828,51.452038
-2.608231,51.451791
-2.608231,51.451791
-2.608211,51.45169
-2.60818,51.451445
-2.608208,51.451399
-2.60819,51.451389
-2.60816,51.451381
-2.608132,51.451371
-2.608087,51.451329
-2.608031,51.451238
-2.607924,51.450845
-2.607984,51.450857
-2.60815,51.450598
-2.60857,51.450425
-2.609208,51.450314
-2.609453,51.450256
-2.609729,51.45018
-2.609985,51.450101
-2.610822,51.44992
-2.611099,51.449851
-2.611216,51.449818
-2.611345,51.44978
-2.612061,51.449577
-2.61218,51.449543
-2.61222,51.449536
-2.61226,51.449529
-2.612295,51.449526
-2.612323,51.449519
-2.612326,51.449516
-2.612149,51.449537
-2.612149,51.449537
-2.611809,51.449583
-2.61173,51.449653
-2.611087,51.449823
-2.610841,51.449885
-2.610648,51.449935
-2.61044,51.44998
-2.610362,51.449994
-2.609978,51.449992
-2.609908,51.44997
-2.609886,51.449985
-2.60986,51.450001
-2.609832,51.450016
-2.609802,51.450028
-2.609775,51.450041
-2.609753,51.450051
-2.609732,51.450059
-2.609708,51.450068
-2.609684,51.450077
-2.609661,51.450085
-2.609642,51.450092
-2.609626,51.450102
-2.609613,51.450113
-2.609602,51.450124
-2.609591,51.450134
-2.609579,51.450142
-2.609565,51.45015
-2.609549,51.450158
-2.609531,51.450165
-2.609515,51.450171
-2.609499,51.450179
-2.609486,51.450187
-2.609471,51.450193
-2.609454,51.450198
-2.609013,51.450377
-2.608995,51.450378
-2.608977,51.45038
-2.608959,51.450381
-2.608222,51.450598
-2.608174,51.450617
-2.608021,51.450713
-2.607918,51.450817
-2.607922,51.450853
-2.607922,51.450853
-2.607951,51.451097
-2.607989,51.451214
-2.608045,51.451351
-2.608124,51.451521
-2.608152,51.451588
-2.608196,51.451707
-2.608266,51.451922
-2.608257,51.451927
-2.608252,51.451944
-2.608268,51.451948
-2.608279,51.451954
-2.608279,51.451964
-2.608282,51.451972
-2.608292,51.451984
-2.608303,51.451998
-2.608315,51.452012
-2.608322,51.45202
-2.608328,51.452027
-2.608335,51.452035
-2.608372,51.452056
-2.608372,51.452056
-2.608377,51.452056
-2.608381,51.451985
-2.60836,51.451889
-2.608315,51.451762
-2.60803,51.451104
-2.61057,51.449962
-2.610783,51.449939
-2.610979,51.449896
-2.61113,51.449872
-2.611263,51.449829
-2.611398,51.449791
-2.611528,51.449763
-2.611648,51.449738
-2.611775,51.449713
-2.611908,51.449684
-2.612039,51.449658
-2.612171,51.449631
-2.612286,51.449609
-2.612418,51.449593
-2.612557,51.44958
-2.612692,51.449566
-2.612836,51.449553
-2.617445,51.449982
-2.617594,51.449984
-2.617732,51.449992
-2.61787,51.449995
-2.617973,51.449963
-2.618068,51.449927
-2.618154,51.449894
-2.618231,51.449846
-2.620415,51.448552
-2.619062,51.444394
-2.618855,51.444333
-2.613055,51.445812
-2.612586,51.445861
-2.608318,51.446122
-2.604446,51.446266
-2.604349,51.446249
-2.604291,51.446244
-2.604162,51.446234
-2.60232,51.446124
-2.602188,51.446104
-2.60201,51.446074
-2.601717,51.446012
-2.601594,51.445988
-2.601456,51.445955
-2.596335,51.445585
-2.596144,51.445603
-2.595766,51.445633
-2.595572,51.445642
-2.592025,51.445455
-2.590144,51.445385
-2.584868,51.446294
-2.582995,51.447277
-2.582998,51.44727
-2.583044,51.447291
-2.583046,51.447283
-2.583011,51.447306
-2.584789,51.449192
-2.58502,51.44966
-2.585058,51.449774
-2.584648,51.449359
-2.5815,51.449403
-2.581491,51.449404
-2.581177,51.449464
-2.581288,51.449477
-2.581368,51.449469
-2.581413,51.44947
-2.581437,51.449471
-2.581464,51.449472
-2.581503,51.449472
-2.581491,51.449478
-2.581479,51.449484
-2.581463,51.449494
-2.58144,51.449508
-2.581426,51.449516
-2.581407,51.449526
-2.582837,51.448837
-2.582876,51.448818
-2.58292,51.448795
-2.582965,51.448771
-2.583034,51.448219
-2.583004,51.448204
-2.583002,51.448209
-2.583006,51.448205
-2.581766,51.447458
-2.581576,51.447292
-2.581542,51.447202
-2.582315,51.446784
-2.582418,51.446743
-2.582517,51.446697
-2.582583,51.446642
-2.582658,51.446603
-2.585748,51.445082
-2.585862,51.44506
-2.585994,51.445011
-2.586118,51.444976
-2.588975,51.444867
-2.591032,51.445242
-2.594391,51.44337
-2.594516,51.443291
-2.595557,51.442481
-2.595614,51.44244
-2.595662,51.442403
-2.59568,51.44236
-2.595667,51.442301
